;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 17-Nov-15 10:20:17 PM
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0x4FFC2000  	536891388
0x0BC4	0xF7FFFC30  BL	_Lcd_Cmd+0
;EX_9.c, 48 :: 		LCD_Cmd(_LCD_CURSOR_OFF);
0x0BC8	0x200C    MOVS	R0, #12
0x0BCA	0xF7FFFC2D  BL	_Lcd_Cmd+0
;EX_9.c, 50 :: 		lcd_out(1, 1, "CH00  CH01  CH02");
0x0BCE	0x4805    LDR	R0, [PC, #20]
0x0BD0	0x4602    MOV	R2, R0
0x0BD2	0x2101    MOVS	R1, #1
0x0BD4	0x2001    MOVS	R0, #1
0x0BD6	0xF7FFFC8D  BL	_Lcd_Out+0
;EX_9.c, 51 :: 		}
L_end_setup:
0x0BDA	0xF8DDE000  LDR	LR, [SP, #0]
0x0BDE	0xB001    ADD	SP, SP, #4
0x0BE0	0x4770    BX	LR
0x0BE2	0xBF00    NOP
0x0BE4	0x00002000  	?lstr1_EX_9+0
; end of _setup
_GPIO_init:
;EX_9.c, 54 :: 		void GPIO_init()
;EX_9.c, 56 :: 		enable_GPIOA(enable);
0x05D0	0x2101    MOVS	R1, #1
0x05D2	0x481A    LDR	R0, [PC, #104]
0x05D4	0x6001    STR	R1, [R0, #0]
;EX_9.c, 57 :: 		enable_GPIOB(enable);
0x05D6	0x481A    LDR	R0, [PC, #104]
0x05D8	0x6001    STR	R1, [R0, #0]
;EX_9.c, 58 :: 		enable_GPIOC(enable);
0x05DA	0x481A    LDR	R0, [PC, #104]
0x05DC	0x6001    STR	R1, [R0, #0]
;EX_9.c, 60 :: 		setup_GPIOA(0, analog_input);
0x05DE	0x481A    LDR	R0, [PC, #104]
0x05E0	0x6801    LDR	R1, [R0, #0]
0x05E2	0xF06F000F  MVN	R0, #15
0x05E6	0x4001    ANDS	R1, R0
0x05E8	0x4817    LDR	R0, [PC, #92]
0x05EA	0x6001    STR	R1, [R0, #0]
0x05EC	0x4816    LDR	R0, [PC, #88]
0x05EE	0x6801    LDR	R1, [R0, #0]
0x05F0	0x4815    LDR	R0, [PC, #84]
0x05F2	0x6001    STR	R1, [R0, #0]
L_GPIO_init15:
;EX_9.c, 61 :: 		setup_GPIOA(1, analog_input);
0x05F4	0x4814    LDR	R0, [PC, #80]
0x05F6	0x6800    LDR	R0, [R0, #0]
0x05F8	0xF000010F  AND	R1, R0, #15
0x05FC	0x4812    LDR	R0, [PC, #72]
0x05FE	0x6001    STR	R1, [R0, #0]
0x0600	0x4811    LDR	R0, [PC, #68]
0x0602	0x6801    LDR	R1, [R0, #0]
0x0604	0x4810    LDR	R0, [PC, #64]
0x0606	0x6001    STR	R1, [R0, #0]
L_GPIO_init28:
;EX_9.c, 62 :: 		setup_GPIOA(2, analog_input);
0x0608	0x480F    LDR	R0, [PC, #60]
0x060A	0x6801    LDR	R1, [R0, #0]
0x060C	0xF46F6070  MVN	R0, #3840
0x0610	0x4001    ANDS	R1, R0
0x0612	0x480D    LDR	R0, [PC, #52]
0x0614	0x6001    STR	R1, [R0, #0]
0x0616	0x480C    LDR	R0, [PC, #48]
0x0618	0x6801    LDR	R1, [R0, #0]
0x061A	0x480B    LDR	R0, [PC, #44]
0x061C	0x6001    STR	R1, [R0, #0]
L_GPIO_init41:
;EX_9.c, 63 :: 		setup_GPIOC(13, (GPIO_PP_output | output_mode_low_speed));
L_GPIO_init48:
0x061E	0x480B    LDR	R0, [PC, #44]
0x0620	0x6801    LDR	R1, [R0, #0]
0x0622	0xF46F0070  MVN	R0, #15728640
0x0626	0x4001    ANDS	R1, R0
0x0628	0x4808    LDR	R0, [PC, #32]
0x062A	0x6001    STR	R1, [R0, #0]
0x062C	0x4807    LDR	R0, [PC, #28]
0x062E	0x6800    LDR	R0, [R0, #0]
0x0630	0xF4401100  ORR	R1, R0, #2097152
0x0634	0x4805    LDR	R0, [PC, #20]
0x0636	0x6001    STR	R1, [R0, #0]
;EX_9.c, 64 :: 		}
L_end_GPIO_init:
0x0638	0x4770    BX	LR
0x063A	0xBF00    NOP
0x063C	0x03084242  	RCC_APB2ENRbits+0
0x0640	0x030C4242  	RCC_APB2ENRbits+0
0x0644	0x03104242  	RCC_APB2ENRbits+0
0x0648	0x08004001  	GPIOA_CRL+0
0x064C	0x10044001  	GPIOC_CRH+0
; end of _GPIO_init
_ADC_init:
;EX_9.c, 67 :: 		void ADC_init()
;EX_9.c, 69 :: 		ADC1_Enable();
0x0650	0x2101    MOVS	R1, #1
0x0652	0x4858    LDR	R0, [PC, #352]
0x0654	0x6001    STR	R1, [R0, #0]
0x0656	0x4858    LDR	R0, [PC, #352]
0x0658	0x6001    STR	R1, [R0, #0]
0x065A	0x2200    MOVS	R2, #0
0x065C	0x4856    LDR	R0, [PC, #344]
0x065E	0x6002    STR	R2, [R0, #0]
;EX_9.c, 70 :: 		clr_ADC1_settings();
0x0660	0x2100    MOVS	R1, #0
0x0662	0x4856    LDR	R0, [PC, #344]
0x0664	0x6001    STR	R1, [R0, #0]
0x0666	0x2100    MOVS	R1, #0
0x0668	0x4855    LDR	R0, [PC, #340]
0x066A	0x6001    STR	R1, [R0, #0]
;EX_9.c, 71 :: 		set_ADC_mode(independent_mode);
0x066C	0x4853    LDR	R0, [PC, #332]
0x066E	0x6801    LDR	R1, [R0, #0]
0x0670	0xF46F2070  MVN	R0, #983040
0x0674	0x4001    ANDS	R1, R0
0x0676	0x4851    LDR	R0, [PC, #324]
0x0678	0x6001    STR	R1, [R0, #0]
0x067A	0x4850    LDR	R0, [PC, #320]
0x067C	0x6801    LDR	R1, [R0, #0]
0x067E	0x484F    LDR	R0, [PC, #316]
0x0680	0x6001    STR	R1, [R0, #0]
;EX_9.c, 72 :: 		set_ADC1_data_alignment(right_alignment);
0x0682	0x4850    LDR	R0, [PC, #320]
0x0684	0x6002    STR	R2, [R0, #0]
;EX_9.c, 73 :: 		set_ADC1_scan_conversion_mode(disable);
0x0686	0x4850    LDR	R0, [PC, #320]
0x0688	0x6002    STR	R2, [R0, #0]
;EX_9.c, 74 :: 		set_ADC1_continuous_conversion_mode(disable);
0x068A	0x4850    LDR	R0, [PC, #320]
0x068C	0x6002    STR	R2, [R0, #0]
;EX_9.c, 75 :: 		set_ADC1_injected_number_of_conversions(3);
0x068E	0x4850    LDR	R0, [PC, #320]
0x0690	0x6801    LDR	R1, [R0, #0]
0x0692	0xF46F1040  MVN	R0, #3145728
0x0696	0x4001    ANDS	R1, R0
0x0698	0x484D    LDR	R0, [PC, #308]
0x069A	0x6001    STR	R1, [R0, #0]
0x069C	0x484C    LDR	R0, [PC, #304]
0x069E	0x6800    LDR	R0, [R0, #0]
0x06A0	0xF4401100  ORR	R1, R0, #2097152
0x06A4	0x484A    LDR	R0, [PC, #296]
0x06A6	0x6001    STR	R1, [R0, #0]
;EX_9.c, 76 :: 		set_ADC1_sample_time(sample_time_28_5_cycles, 0);
0x06A8	0x484A    LDR	R0, [PC, #296]
0x06AA	0x6801    LDR	R1, [R0, #0]
0x06AC	0xF06F0007  MVN	R0, #7
0x06B0	0x4001    ANDS	R1, R0
0x06B2	0x4848    LDR	R0, [PC, #288]
0x06B4	0x6001    STR	R1, [R0, #0]
0x06B6	0x4847    LDR	R0, [PC, #284]
0x06B8	0x6800    LDR	R0, [R0, #0]
0x06BA	0xF0400103  ORR	R1, R0, #3
0x06BE	0x4845    LDR	R0, [PC, #276]
0x06C0	0x6001    STR	R1, [R0, #0]
L_ADC_init74:
;EX_9.c, 77 :: 		set_ADC1_sample_time(sample_time_41_5_cycles, 1);
0x06C2	0x4844    LDR	R0, [PC, #272]
0x06C4	0x6801    LDR	R1, [R0, #0]
0x06C6	0xF06F0038  MVN	R0, #56
0x06CA	0x4001    ANDS	R1, R0
0x06CC	0x4841    LDR	R0, [PC, #260]
0x06CE	0x6001    STR	R1, [R0, #0]
0x06D0	0x4840    LDR	R0, [PC, #256]
0x06D2	0x6800    LDR	R0, [R0, #0]
0x06D4	0xF0400120  ORR	R1, R0, #32
0x06D8	0x483E    LDR	R0, [PC, #248]
0x06DA	0x6001    STR	R1, [R0, #0]
L_ADC_init81:
;EX_9.c, 78 :: 		set_ADC1_sample_time(sample_time_13_5_cycles, 2);
0x06DC	0x483D    LDR	R0, [PC, #244]
0x06DE	0x6801    LDR	R1, [R0, #0]
0x06E0	0xF46F70E0  MVN	R0, #448
0x06E4	0x4001    ANDS	R1, R0
0x06E6	0x483B    LDR	R0, [PC, #236]
0x06E8	0x6001    STR	R1, [R0, #0]
0x06EA	0x483A    LDR	R0, [PC, #232]
0x06EC	0x6800    LDR	R0, [R0, #0]
0x06EE	0xF0400180  ORR	R1, R0, #128
0x06F2	0x4838    LDR	R0, [PC, #224]
0x06F4	0x6001    STR	R1, [R0, #0]
L_ADC_init88:
;EX_9.c, 79 :: 		set_ADC1_injected_sequence(1, 0);
0x06F6	0x4836    LDR	R0, [PC, #216]
0x06F8	0x6801    LDR	R1, [R0, #0]
0x06FA	0xF06F001F  MVN	R0, #31
0x06FE	0x4001    ANDS	R1, R0
0x0700	0x4833    LDR	R0, [PC, #204]
0x0702	0x6001    STR	R1, [R0, #0]
0x0704	0x4832    LDR	R0, [PC, #200]
0x0706	0x6801    LDR	R1, [R0, #0]
0x0708	0x4831    LDR	R0, [PC, #196]
0x070A	0x6001    STR	R1, [R0, #0]
;EX_9.c, 80 :: 		set_ADC1_injected_sequence(2, 2);
0x070C	0x4830    LDR	R0, [PC, #192]
0x070E	0x6801    LDR	R1, [R0, #0]
0x0710	0xF46F7078  MVN	R0, #992
0x0714	0x4001    ANDS	R1, R0
0x0716	0x482E    LDR	R0, [PC, #184]
0x0718	0x6001    STR	R1, [R0, #0]
0x071A	0x482D    LDR	R0, [PC, #180]
0x071C	0x6800    LDR	R0, [R0, #0]
0x071E	0xF0400140  ORR	R1, R0, #64
0x0722	0x482B    LDR	R0, [PC, #172]
0x0724	0x6001    STR	R1, [R0, #0]
;EX_9.c, 81 :: 		set_ADC1_injected_sequence(3, 1);
0x0726	0x482A    LDR	R0, [PC, #168]
0x0728	0x6801    LDR	R1, [R0, #0]
0x072A	0xF46F40F8  MVN	R0, #31744
0x072E	0x4001    ANDS	R1, R0
0x0730	0x4827    LDR	R0, [PC, #156]
0x0732	0x6001    STR	R1, [R0, #0]
0x0734	0x4826    LDR	R0, [PC, #152]
0x0736	0x6800    LDR	R0, [R0, #0]
0x0738	0xF4406180  ORR	R1, R0, #1024
0x073C	0x4824    LDR	R0, [PC, #144]
0x073E	0x6001    STR	R1, [R0, #0]
;EX_9.c, 82 :: 		set_ADC1_number_of_discontinuous_conversions(3);
0x0740	0x481E    LDR	R0, [PC, #120]
0x0742	0x6801    LDR	R1, [R0, #0]
0x0744	0xF64170FF  MOVW	R0, #8191
0x0748	0x4001    ANDS	R1, R0
0x074A	0x481C    LDR	R0, [PC, #112]
0x074C	0x6001    STR	R1, [R0, #0]
0x074E	0x481B    LDR	R0, [PC, #108]
0x0750	0x6800    LDR	R0, [R0, #0]
0x0752	0xF44041C0  ORR	R1, R0, #24576
0x0756	0x4819    LDR	R0, [PC, #100]
0x0758	0x6001    STR	R1, [R0, #0]
;EX_9.c, 83 :: 		set_ADC1_external_trigger_injected_conversion_edge(JSWSTART_trigger);
0x075A	0x2101    MOVS	R1, #1
0x075C	0x481E    LDR	R0, [PC, #120]
0x075E	0x6001    STR	R1, [R0, #0]
0x0760	0x4817    LDR	R0, [PC, #92]
0x0762	0x6801    LDR	R1, [R0, #0]
0x0764	0xF46F40E0  MVN	R0, #28672
0x0768	0x4001    ANDS	R1, R0
0x076A	0x4815    LDR	R0, [PC, #84]
0x076C	0x6001    STR	R1, [R0, #0]
0x076E	0x4814    LDR	R0, [PC, #80]
0x0770	0x6800    LDR	R0, [R0, #0]
0x0772	0xF44041E0  ORR	R1, R0, #28672
0x0776	0x4812    LDR	R0, [PC, #72]
0x0778	0x6001    STR	R1, [R0, #0]
L_ADC_init107:
;EX_9.c, 84 :: 		set_ADC1_discontinuous_conversion_mode_in_injected_mode(enable);
0x077A	0x2101    MOVS	R1, #1
0x077C	0x4817    LDR	R0, [PC, #92]
0x077E	0x6001    STR	R1, [R0, #0]
;EX_9.c, 85 :: 		ADC1_calibrate();
0x0780	0x4817    LDR	R0, [PC, #92]
0x0782	0x6001    STR	R1, [R0, #0]
0x0784	0x4817    LDR	R0, [PC, #92]
0x0786	0x6001    STR	R1, [R0, #0]
L_ADC_init111:
0x0788	0x4916    LDR	R1, [PC, #88]
0x078A	0x6808    LDR	R0, [R1, #0]
0x078C	0xB100    CBZ	R0, L_ADC_init112
0x078E	0xE7FB    B	L_ADC_init111
L_ADC_init112:
;EX_9.c, 86 :: 		start_ADC1();
0x0790	0x2101    MOVS	R1, #1
0x0792	0x4815    LDR	R0, [PC, #84]
0x0794	0x6001    STR	R1, [R0, #0]
0x0796	0xF2423727  MOVW	R7, #8999
0x079A	0xF2C00700  MOVT	R7, #0
0x079E	0xBF00    NOP
0x07A0	0xBF00    NOP
L_ADC_init116:
0x07A2	0x1E7F    SUBS	R7, R7, #1
0x07A4	0xD1FD    BNE	L_ADC_init116
0x07A6	0xBF00    NOP
0x07A8	0xBF00    NOP
0x07AA	0xBF00    NOP
0x07AC	0x2101    MOVS	R1, #1
0x07AE	0x480E    LDR	R0, [PC, #56]
0x07B0	0x6001    STR	R1, [R0, #0]
;EX_9.c, 87 :: 		}
L_end_ADC_init:
0x07B2	0x4770    BX	LR
0x07B4	0x03244242  	RCC_APB2ENRbits+0
0x07B8	0x01A44242  	RCC_APB2RSTRbits+0
0x07BC	0x24044001  	ADC1_CR1+0
0x07C0	0x24084001  	ADC1_CR2+0
0x07C4	0x812C4224  	ADC1_CR2bits+0
0x07C8	0x80A04224  	ADC1_CR1bits+0
0x07CC	0x81044224  	ADC1_CR2bits+0
0x07D0	0x24384001  	ADC1_JSQR+0
0x07D4	0x24104001  	ADC1_SMPR2+0
0x07D8	0x813C4224  	ADC1_CR2bits+0
0x07DC	0x80B04224  	ADC1_CR1bits+0
0x07E0	0x810C4224  	ADC1_CR2bits+0
0x07E4	0x81084224  	ADC1_CR2bits+0
0x07E8	0x81004224  	ADC1_CR2bits+0
; end of _ADC_init
_Lcd_Init:
;__Lib_Lcd.c, 77 :: 		
0x07EC	0xB086    SUB	SP, SP, #24
0x07EE	0xF8CDE000  STR	LR, [SP, #0]
;__Lib_Lcd.c, 80 :: 		
0x07F2	0xF640400C  MOVW	R0, #lo_addr(LCD_EN+0)
;__Lib_Lcd.c, 81 :: 		
0x07F6	0xF2C40001  MOVT	R0, #hi_addr(LCD_EN+0)
;__Lib_Lcd.c, 82 :: 		
0x07FA	0xF04F0101  MOV	R1, #1
;__Lib_Lcd.c, 83 :: 		
0x07FE	0xEA4F0181  LSL	R1, R1, BitPos(LCD_EN+0)
;__Lib_Lcd.c, 85 :: 		
0x0802	0x4A85    LDR	R2, [PC, #532]
0x0804	0xB289    UXTH	R1, R1
0x0806	0xF7FFFCE7  BL	_GPIO_Config+0
;__Lib_Lcd.c, 88 :: 		
0x080A	0xF640400C  MOVW	R0, #lo_addr(LCD_RS+0)
;__Lib_Lcd.c, 89 :: 		
0x080E	0xF2C40001  MOVT	R0, #hi_addr(LCD_RS+0)
;__Lib_Lcd.c, 90 :: 		
0x0812	0xF04F0101  MOV	R1, #1
;__Lib_Lcd.c, 91 :: 		
0x0816	0xEA4F0141  LSL	R1, R1, BitPos(LCD_RS+0)
;__Lib_Lcd.c, 93 :: 		
0x081A	0x4A7F    LDR	R2, [PC, #508]
0x081C	0xB289    UXTH	R1, R1
0x081E	0xF7FFFCDB  BL	_GPIO_Config+0
;__Lib_Lcd.c, 96 :: 		
0x0822	0xF640400C  MOVW	R0, #lo_addr(LCD_D4+0)
;__Lib_Lcd.c, 97 :: 		
0x0826	0xF2C40001  MOVT	R0, #hi_addr(LCD_D4+0)
;__Lib_Lcd.c, 98 :: 		
0x082A	0xF04F0101  MOV	R1, #1
;__Lib_Lcd.c, 99 :: 		
0x082E	0xEA4F3101  LSL	R1, R1, BitPos(LCD_D4+0)
;__Lib_Lcd.c, 101 :: 		
0x0832	0x4A79    LDR	R2, [PC, #484]
0x0834	0xB289    UXTH	R1, R1
0x0836	0xF7FFFCCF  BL	_GPIO_Config+0
;__Lib_Lcd.c, 104 :: 		
0x083A	0xF640400C  MOVW	R0, #lo_addr(LCD_D5+0)
;__Lib_Lcd.c, 105 :: 		
0x083E	0xF2C40001  MOVT	R0, #hi_addr(LCD_D5+0)
;__Lib_Lcd.c, 106 :: 		
0x0842	0xF04F0101  MOV	R1, #1
;__Lib_Lcd.c, 107 :: 		
0x0846	0xEA4F3141  LSL	R1, R1, BitPos(LCD_D5+0)
;__Lib_Lcd.c, 109 :: 		
0x084A	0x4A73    LDR	R2, [PC, #460]
0x084C	0xB289    UXTH	R1, R1
0x084E	0xF7FFFCC3  BL	_GPIO_Config+0
;__Lib_Lcd.c, 112 :: 		
0x0852	0xF640400C  MOVW	R0, #lo_addr(LCD_D6+0)
;__Lib_Lcd.c, 113 :: 		
0x0856	0xF2C40001  MOVT	R0, #hi_addr(LCD_D6+0)
;__Lib_Lcd.c, 114 :: 		
