;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 17-Nov-15 10:26:07 PM
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0x4FFC2000  	536891388
L_end___CC2DW:
0x0C94	0xB001    ADD	SP, SP, #4
0x0C96	0x4770    BX	LR
; end of ___CC2DW
___FillZeros:
;__Lib_System_101_102_103.c, 69 :: 		
0x0BF8	0xB081    SUB	SP, SP, #4
;__Lib_System_101_102_103.c, 71 :: 		
0x0BFA	0xF04F0900  MOV	R9, #0
;__Lib_System_101_102_103.c, 72 :: 		
0x0BFE	0xF04F0C00  MOV	R12, #0
;__Lib_System_101_102_103.c, 73 :: 		
0x0C02	0xEBBD0F0A  CMP	SP, R10, LSL #0
;__Lib_System_101_102_103.c, 74 :: 		
0x0C06	0xDC04    BGT	L_loopFZs
;__Lib_System_101_102_103.c, 75 :: 		
0x0C08	0xEBBD0F0B  CMP	SP, R11, LSL #0
;__Lib_System_101_102_103.c, 76 :: 		
0x0C0C	0xDB01    BLT	L_loopFZs
;__Lib_System_101_102_103.c, 77 :: 		
0x0C0E	0x46D4    MOV	R12, R10
;__Lib_System_101_102_103.c, 78 :: 		
0x0C10	0x46EA    MOV	R10, SP
;__Lib_System_101_102_103.c, 79 :: 		
L_loopFZs:
;__Lib_System_101_102_103.c, 80 :: 		
0x0C12	0xF84B9B04  STR	R9, [R11], #4
;__Lib_System_101_102_103.c, 81 :: 		
0x0C16	0xEBBB0F0A  CMP	R11, R10, LSL #0
;__Lib_System_101_102_103.c, 82 :: 		
0x0C1A	0xD1FA    BNE	L_loopFZs
;__Lib_System_101_102_103.c, 83 :: 		
0x0C1C	0xEBBC0F0A  CMP	R12, R10, LSL #0
;__Lib_System_101_102_103.c, 84 :: 		
0x0C20	0xDD05    BLE	L_norep
;__Lib_System_101_102_103.c, 85 :: 		
0x0C22	0x46E2    MOV	R10, R12
;__Lib_System_101_102_103.c, 86 :: 		
0x0C24	0xF8D9B000  LDR	R11, [R9, #0]
;__Lib_System_101_102_103.c, 87 :: 		
0x0C28	0xF10B0B04  ADD	R11, R11, #4
;__Lib_System_101_102_103.c, 88 :: 		
0x0C2C	0xE7F1    B	L_loopFZs
;__Lib_System_101_102_103.c, 89 :: 		
L_norep:
;__Lib_System_101_102_103.c, 91 :: 		
L_end___FillZeros:
0x0C2E	0xB001    ADD	SP, SP, #4
0x0C30	0x4770    BX	LR
; end of ___FillZeros
_setup:
;Ex_12.c, 59 :: 		void setup()
0x0C98	0xB081    SUB	SP, SP, #4
0x0C9A	0xF8CDE000  STR	LR, [SP, #0]
;Ex_12.c, 61 :: 		GPIO_init();
0x0C9E	0xF7FFFE05  BL	_GPIO_init+0
;Ex_12.c, 62 :: 		ADC_init();
0x0CA2	0xF7FFFE37  BL	_ADC_init+0
;Ex_12.c, 63 :: 		LCD_Init();
0x0CA6	0xF7FFFE43  BL	_Lcd_Init+0
;Ex_12.c, 65 :: 		LCD_Cmd(_LCD_CLEAR);
0x0CAA	0x2001    MOVS	R0, #1
0x0CAC	0xF7FFFD2A  BL	_Lcd_Cmd+0
;Ex_12.c, 66 :: 		LCD_Cmd(_LCD_CURSOR_OFF);
0x0CB0	0x200C    MOVS	R0, #12
0x0CB2	0xF7FFFD27  BL	_Lcd_Cmd+0
;Ex_12.c, 68 :: 		lcd_out(1, 1, "CH00        CH01");
0x0CB6	0x4805    LDR	R0, [PC, #20]
0x0CB8	0x4602    MOV	R2, R0
0x0CBA	0x2101    MOVS	R1, #1
0x0CBC	0x2001    MOVS	R0, #1
0x0CBE	0xF7FFFDBB  BL	_Lcd_Out+0
;Ex_12.c, 69 :: 		}
L_end_setup:
0x0CC2	0xF8DDE000  LDR	LR, [SP, #0]
0x0CC6	0xB001    ADD	SP, SP, #4
0x0CC8	0x4770    BX	LR
0x0CCA	0xBF00    NOP
0x0CCC	0x00042000  	?lstr1_Ex_12+0
; end of _setup
_GPIO_init:
;Ex_12.c, 72 :: 		void GPIO_init()
;Ex_12.c, 74 :: 		enable_GPIOA(enable);
0x08AC	0x2101    MOVS	R1, #1
0x08AE	0x4814    LDR	R0, [PC, #80]
0x08B0	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 75 :: 		enable_GPIOB(enable);
0x08B2	0x4814    LDR	R0, [PC, #80]
0x08B4	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 76 :: 		enable_GPIOC(enable);
0x08B6	0x4814    LDR	R0, [PC, #80]
0x08B8	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 77 :: 		setup_GPIOA(0, analog_input);
0x08BA	0x4814    LDR	R0, [PC, #80]
0x08BC	0x6801    LDR	R1, [R0, #0]
0x08BE	0xF06F000F  MVN	R0, #15
0x08C2	0x4001    ANDS	R1, R0
0x08C4	0x4811    LDR	R0, [PC, #68]
0x08C6	0x6001    STR	R1, [R0, #0]
0x08C8	0x4810    LDR	R0, [PC, #64]
0x08CA	0x6801    LDR	R1, [R0, #0]
0x08CC	0x480F    LDR	R0, [PC, #60]
0x08CE	0x6001    STR	R1, [R0, #0]
L_GPIO_init13:
;Ex_12.c, 78 :: 		setup_GPIOA(1, analog_input);
0x08D0	0x480E    LDR	R0, [PC, #56]
0x08D2	0x6800    LDR	R0, [R0, #0]
0x08D4	0xF000010F  AND	R1, R0, #15
0x08D8	0x480C    LDR	R0, [PC, #48]
0x08DA	0x6001    STR	R1, [R0, #0]
0x08DC	0x480B    LDR	R0, [PC, #44]
0x08DE	0x6801    LDR	R1, [R0, #0]
0x08E0	0x480A    LDR	R0, [PC, #40]
0x08E2	0x6001    STR	R1, [R0, #0]
L_GPIO_init26:
;Ex_12.c, 79 :: 		setup_GPIOC(13, (GPIO_PP_output | output_mode_low_speed));
L_GPIO_init33:
0x08E4	0x480A    LDR	R0, [PC, #40]
0x08E6	0x6801    LDR	R1, [R0, #0]
0x08E8	0xF46F0070  MVN	R0, #15728640
0x08EC	0x4001    ANDS	R1, R0
0x08EE	0x4808    LDR	R0, [PC, #32]
0x08F0	0x6001    STR	R1, [R0, #0]
0x08F2	0x4807    LDR	R0, [PC, #28]
0x08F4	0x6800    LDR	R0, [R0, #0]
0x08F6	0xF4401100  ORR	R1, R0, #2097152
0x08FA	0x4805    LDR	R0, [PC, #20]
0x08FC	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 80 :: 		}
L_end_GPIO_init:
0x08FE	0x4770    BX	LR
0x0900	0x03084242  	RCC_APB2ENRbits+0
0x0904	0x030C4242  	RCC_APB2ENRbits+0
0x0908	0x03104242  	RCC_APB2ENRbits+0
0x090C	0x08004001  	GPIOA_CRL+0
0x0910	0x10044001  	GPIOC_CRH+0
; end of _GPIO_init
_ADC_init:
;Ex_12.c, 83 :: 		void ADC_init()
0x0914	0xB081    SUB	SP, SP, #4
0x0916	0xF8CDE000  STR	LR, [SP, #0]
;Ex_12.c, 85 :: 		setup_ADC1();
0x091A	0xF7FFFE71  BL	_setup_ADC1+0
;Ex_12.c, 86 :: 		setup_ADC2();
0x091E	0xF7FFFDEB  BL	_setup_ADC2+0
;Ex_12.c, 87 :: 		setup_common_ADC_settings();
0x0922	0xF7FFFDC5  BL	_setup_common_ADC_settings+0
;Ex_12.c, 88 :: 		}
L_end_ADC_init:
0x0926	0xF8DDE000  LDR	LR, [SP, #0]
0x092A	0xB001    ADD	SP, SP, #4
0x092C	0x4770    BX	LR
; end of _ADC_init
_setup_ADC1:
;Ex_12.c, 91 :: 		void setup_ADC1()
;Ex_12.c, 93 :: 		ADC1_Enable();
0x0600	0x2101    MOVS	R1, #1
0x0602	0x4831    LDR	R0, [PC, #196]
0x0604	0x6001    STR	R1, [R0, #0]
0x0606	0x4831    LDR	R0, [PC, #196]
0x0608	0x6001    STR	R1, [R0, #0]
0x060A	0x2200    MOVS	R2, #0
0x060C	0x482F    LDR	R0, [PC, #188]
0x060E	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 94 :: 		clr_ADC1_settings();
0x0610	0x2100    MOVS	R1, #0
0x0612	0x482F    LDR	R0, [PC, #188]
0x0614	0x6001    STR	R1, [R0, #0]
0x0616	0x2100    MOVS	R1, #0
0x0618	0x482E    LDR	R0, [PC, #184]
0x061A	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 95 :: 		set_ADC1_data_alignment(right_alignment);
0x061C	0x482E    LDR	R0, [PC, #184]
0x061E	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 96 :: 		set_ADC1_scan_conversion_mode(disable);
0x0620	0x482E    LDR	R0, [PC, #184]
0x0622	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 97 :: 		set_ADC1_continuous_conversion_mode(disable);
0x0624	0x482E    LDR	R0, [PC, #184]
0x0626	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 98 :: 		set_ADC1_sample_time(sample_time_41_5_cycles, 0);
0x0628	0x482E    LDR	R0, [PC, #184]
0x062A	0x6801    LDR	R1, [R0, #0]
0x062C	0xF06F0007  MVN	R0, #7
0x0630	0x4001    ANDS	R1, R0
0x0632	0x482C    LDR	R0, [PC, #176]
0x0634	0x6001    STR	R1, [R0, #0]
0x0636	0x482B    LDR	R0, [PC, #172]
0x0638	0x6800    LDR	R0, [R0, #0]
0x063A	0xF0400104  ORR	R1, R0, #4
0x063E	0x4829    LDR	R0, [PC, #164]
0x0640	0x6001    STR	R1, [R0, #0]
L_setup_ADC153:
;Ex_12.c, 99 :: 		set_ADC1_external_trigger_regular_conversion_edge(SWSTART_trigger);
0x0642	0x2101    MOVS	R1, #1
0x0644	0x4828    LDR	R0, [PC, #160]
0x0646	0x6001    STR	R1, [R0, #0]
0x0648	0x4822    LDR	R0, [PC, #136]
0x064A	0x6801    LDR	R1, [R0, #0]
0x064C	0xF46F2060  MVN	R0, #917504
0x0650	0x4001    ANDS	R1, R0
0x0652	0x4820    LDR	R0, [PC, #128]
0x0654	0x6001    STR	R1, [R0, #0]
0x0656	0x481F    LDR	R0, [PC, #124]
0x0658	0x6800    LDR	R0, [R0, #0]
0x065A	0xF4402160  ORR	R1, R0, #917504
0x065E	0x481D    LDR	R0, [PC, #116]
0x0660	0x6001    STR	R1, [R0, #0]
L_setup_ADC160:
;Ex_12.c, 100 :: 		set_ADC1_regular_number_of_conversions(1);
0x0662	0x4822    LDR	R0, [PC, #136]
0x0664	0x6801    LDR	R1, [R0, #0]
0x0666	0xF46F0070  MVN	R0, #15728640
0x066A	0x4001    ANDS	R1, R0
0x066C	0x481F    LDR	R0, [PC, #124]
0x066E	0x6001    STR	R1, [R0, #0]
0x0670	0x481E    LDR	R0, [PC, #120]
0x0672	0x6801    LDR	R1, [R0, #0]
0x0674	0x481D    LDR	R0, [PC, #116]
0x0676	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 101 :: 		set_ADC1_regular_sequence(1, 0);
0x0678	0x481D    LDR	R0, [PC, #116]
0x067A	0x6801    LDR	R1, [R0, #0]
0x067C	0xF06F001F  MVN	R0, #31
0x0680	0x4001    ANDS	R1, R0
0x0682	0x481B    LDR	R0, [PC, #108]
0x0684	0x6001    STR	R1, [R0, #0]
0x0686	0x481A    LDR	R0, [PC, #104]
0x0688	0x6801    LDR	R1, [R0, #0]
0x068A	0x4819    LDR	R0, [PC, #100]
0x068C	0x6001    STR	R1, [R0, #0]
L_setup_ADC170:
;Ex_12.c, 102 :: 		set_ADC1_regular_end_of_conversion_interrupt(enable);
0x068E	0x2101    MOVS	R1, #1
0x0690	0x4818    LDR	R0, [PC, #96]
0x0692	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 103 :: 		ADC1_calibrate();
0x0694	0x4818    LDR	R0, [PC, #96]
0x0696	0x6001    STR	R1, [R0, #0]
0x0698	0x4818    LDR	R0, [PC, #96]
0x069A	0x6001    STR	R1, [R0, #0]
L_setup_ADC176:
0x069C	0x4917    LDR	R1, [PC, #92]
0x069E	0x6808    LDR	R0, [R1, #0]
0x06A0	0xB100    CBZ	R0, L_setup_ADC177
0x06A2	0xE7FB    B	L_setup_ADC176
L_setup_ADC177:
;Ex_12.c, 104 :: 		start_ADC1();
0x06A4	0x2101    MOVS	R1, #1
0x06A6	0x4816    LDR	R0, [PC, #88]
0x06A8	0x6001    STR	R1, [R0, #0]
0x06AA	0xF2423727  MOVW	R7, #8999
0x06AE	0xF2C00700  MOVT	R7, #0
L_setup_ADC181:
0x06B2	0x1E7F    SUBS	R7, R7, #1
0x06B4	0xD1FD    BNE	L_setup_ADC181
0x06B6	0xBF00    NOP
0x06B8	0xBF00    NOP
0x06BA	0xBF00    NOP
0x06BC	0xBF00    NOP
0x06BE	0xBF00    NOP
0x06C0	0x2101    MOVS	R1, #1
0x06C2	0x480F    LDR	R0, [PC, #60]
0x06C4	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 105 :: 		}
L_end_setup_ADC1:
0x06C6	0x4770    BX	LR
0x06C8	0x03244242  	RCC_APB2ENRbits+0
0x06CC	0x01A44242  	RCC_APB2RSTRbits+0
0x06D0	0x24044001  	ADC1_CR1+0
0x06D4	0x24084001  	ADC1_CR2+0
0x06D8	0x812C4224  	ADC1_CR2bits+0
0x06DC	0x80A04224  	ADC1_CR1bits+0
0x06E0	0x81044224  	ADC1_CR2bits+0
0x06E4	0x24104001  	ADC1_SMPR2+0
0x06E8	0x81504224  	ADC1_CR2bits+0
0x06EC	0x242C4001  	ADC1_SQR1+0
0x06F0	0x24344001  	ADC1_SQR3+0
0x06F4	0x80944224  	ADC1_CR1bits+0
0x06F8	0x810C4224  	ADC1_CR2bits+0
0x06FC	0x81084224  	ADC1_CR2bits+0
0x0700	0x81004224  	ADC1_CR2bits+0
; end of _setup_ADC1
_setup_ADC2:
;Ex_12.c, 108 :: 		void setup_ADC2()
;Ex_12.c, 110 :: 		ADC2_Enable();
0x04F8	0x2101    MOVS	R1, #1
0x04FA	0x4832    LDR	R0, [PC, #200]
0x04FC	0x6001    STR	R1, [R0, #0]
0x04FE	0x4832    LDR	R0, [PC, #200]
0x0500	0x6001    STR	R1, [R0, #0]
0x0502	0x2200    MOVS	R2, #0
0x0504	0x4830    LDR	R0, [PC, #192]
0x0506	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 111 :: 		clr_ADC2_settings();
0x0508	0x2100    MOVS	R1, #0
0x050A	0x4830    LDR	R0, [PC, #192]
0x050C	0x6001    STR	R1, [R0, #0]
0x050E	0x2100    MOVS	R1, #0
0x0510	0x482F    LDR	R0, [PC, #188]
0x0512	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 112 :: 		set_ADC2_data_alignment(right_alignment);
0x0514	0x482F    LDR	R0, [PC, #188]
0x0516	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 113 :: 		set_ADC2_scan_conversion_mode(disable);
0x0518	0x482F    LDR	R0, [PC, #188]
0x051A	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 114 :: 		set_ADC2_continuous_conversion_mode(disable);
0x051C	0x482F    LDR	R0, [PC, #188]
0x051E	0x6002    STR	R2, [R0, #0]
;Ex_12.c, 115 :: 		set_ADC2_sample_time(sample_time_41_5_cycles, 1);
0x0520	0x482F    LDR	R0, [PC, #188]
0x0522	0x6801    LDR	R1, [R0, #0]
0x0524	0xF46F0000  MVN	R0, #8388608
0x0528	0x4001    ANDS	R1, R0
0x052A	0x482D    LDR	R0, [PC, #180]
0x052C	0x6001    STR	R1, [R0, #0]
0x052E	0x482C    LDR	R0, [PC, #176]
0x0530	0x6800    LDR	R0, [R0, #0]
0x0532	0xF0400120  ORR	R1, R0, #32
0x0536	0x482A    LDR	R0, [PC, #168]
0x0538	0x6001    STR	R1, [R0, #0]
L_setup_ADC295:
;Ex_12.c, 116 :: 		set_ADC2_external_trigger_regular_conversion_edge(SWSTART_trigger);
0x053A	0x2101    MOVS	R1, #1
0x053C	0x4829    LDR	R0, [PC, #164]
0x053E	0x6001    STR	R1, [R0, #0]
0x0540	0x4823    LDR	R0, [PC, #140]
0x0542	0x6801    LDR	R1, [R0, #0]
0x0544	0xF46F2060  MVN	R0, #917504
0x0548	0x4001    ANDS	R1, R0
0x054A	0x4821    LDR	R0, [PC, #132]
0x054C	0x6001    STR	R1, [R0, #0]
0x054E	0x4820    LDR	R0, [PC, #128]
0x0550	0x6800    LDR	R0, [R0, #0]
0x0552	0xF4402160  ORR	R1, R0, #917504
0x0556	0x481E    LDR	R0, [PC, #120]
0x0558	0x6001    STR	R1, [R0, #0]
L_setup_ADC2102:
;Ex_12.c, 117 :: 		set_ADC2_regular_number_of_conversions(1);
0x055A	0x4823    LDR	R0, [PC, #140]
0x055C	0x6801    LDR	R1, [R0, #0]
0x055E	0xF46F0070  MVN	R0, #15728640
0x0562	0x4001    ANDS	R1, R0
0x0564	0x4820    LDR	R0, [PC, #128]
0x0566	0x6001    STR	R1, [R0, #0]
0x0568	0x481F    LDR	R0, [PC, #124]
0x056A	0x6801    LDR	R1, [R0, #0]
0x056C	0x481E    LDR	R0, [PC, #120]
0x056E	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 118 :: 		set_ADC2_regular_sequence(1, 1);
0x0570	0x481E    LDR	R0, [PC, #120]
0x0572	0x6801    LDR	R1, [R0, #0]
0x0574	0xF06F001F  MVN	R0, #31
0x0578	0x4001    ANDS	R1, R0
0x057A	0x481C    LDR	R0, [PC, #112]
0x057C	0x6001    STR	R1, [R0, #0]
0x057E	0x481B    LDR	R0, [PC, #108]
0x0580	0x6800    LDR	R0, [R0, #0]
0x0582	0xF0400101  ORR	R1, R0, #1
0x0586	0x4819    LDR	R0, [PC, #100]
0x0588	0x6001    STR	R1, [R0, #0]
L_setup_ADC2112:
;Ex_12.c, 119 :: 		set_ADC2_regular_end_of_conversion_interrupt(enable);
0x058A	0x2101    MOVS	R1, #1
0x058C	0x4818    LDR	R0, [PC, #96]
0x058E	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 120 :: 		ADC2_calibrate();
0x0590	0x4818    LDR	R0, [PC, #96]
0x0592	0x6001    STR	R1, [R0, #0]
0x0594	0x4818    LDR	R0, [PC, #96]
0x0596	0x6001    STR	R1, [R0, #0]
L_setup_ADC2118:
0x0598	0x4917    LDR	R1, [PC, #92]
0x059A	0x6808    LDR	R0, [R1, #0]
0x059C	0xB100    CBZ	R0, L_setup_ADC2119
0x059E	0xE7FB    B	L_setup_ADC2118
L_setup_ADC2119:
;Ex_12.c, 121 :: 		start_ADC2();
0x05A0	0x2101    MOVS	R1, #1
0x05A2	0x4816    LDR	R0, [PC, #88]
0x05A4	0x6001    STR	R1, [R0, #0]
0x05A6	0xF2423727  MOVW	R7, #8999
0x05AA	0xF2C00700  MOVT	R7, #0
0x05AE	0xBF00    NOP
0x05B0	0xBF00    NOP
L_setup_ADC2123:
0x05B2	0x1E7F    SUBS	R7, R7, #1
0x05B4	0xD1FD    BNE	L_setup_ADC2123
0x05B6	0xBF00    NOP
0x05B8	0xBF00    NOP
0x05BA	0xBF00    NOP
0x05BC	0x2101    MOVS	R1, #1
0x05BE	0x480F    LDR	R0, [PC, #60]
0x05C0	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 122 :: 		}
L_end_setup_ADC2:
0x05C2	0x4770    BX	LR
0x05C4	0x03284242  	RCC_APB2ENRbits+0
0x05C8	0x01A84242  	RCC_APB2RSTRbits+0
0x05CC	0x28044001  	ADC2_CR1+0
0x05D0	0x28084001  	ADC2_CR2+0
0x05D4	0x012C4225  	ADC2_CR2bits+0
0x05D8	0x00A04225  	ADC2_CR1bits+0
0x05DC	0x01044225  	ADC2_CR2bits+0
0x05E0	0x28104001  	ADC2_SMPR2+0
0x05E4	0x01504225  	ADC2_CR2bits+0
0x05E8	0x282C4001  	ADC2_SQR1+0
0x05EC	0x28344001  	ADC2_SQR3+0
0x05F0	0x00944225  	ADC2_CR1bits+0
0x05F4	0x010C4225  	ADC2_CR2bits+0
0x05F8	0x01084225  	ADC2_CR2bits+0
0x05FC	0x01004225  	ADC2_CR2bits+0
; end of _setup_ADC2
_setup_common_ADC_settings:
;Ex_12.c, 125 :: 		void setup_common_ADC_settings()
0x04B0	0xB081    SUB	SP, SP, #4
0x04B2	0xF8CDE000  STR	LR, [SP, #0]
;Ex_12.c, 127 :: 		set_ADC1_DMA(enable);
0x04B6	0x2101    MOVS	R1, #1
0x04B8	0x480C    LDR	R0, [PC, #48]
0x04BA	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 128 :: 		set_ADC_mode(regular_simultaneous_mode_only);
0x04BC	0x480C    LDR	R0, [PC, #48]
0x04BE	0x6801    LDR	R1, [R0, #0]
0x04C0	0xF46F2070  MVN	R0, #983040
0x04C4	0x4001    ANDS	R1, R0
0x04C6	0x480A    LDR	R0, [PC, #40]
0x04C8	0x6001    STR	R1, [R0, #0]
0x04CA	0x4809    LDR	R0, [PC, #36]
0x04CC	0x6800    LDR	R0, [R0, #0]
0x04CE	0xF44021C0  ORR	R1, R0, #393216
0x04D2	0x4807    LDR	R0, [PC, #28]
0x04D4	0x6001    STR	R1, [R0, #0]
;Ex_12.c, 129 :: 		NVIC_IntEnable(IVT_INT_ADC1_2);
0x04D6	0xF2400022  MOVW	R0, #34
